source_url,action,target_url,reason,clicks_90d,impressions_90d,position_90d,confidence
https://zqremovalsadelaide.com.au/removalists-gawler/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (35 impr) -> north hub,0,35,12.57,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/how-much-do-removalists-cost-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,34,68.65,high
https://zqremovalsadelaide.com.au/removalists-croydon/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (29 impr) -> unmapped hub,0,29,37.52,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-fairview-park/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (29 impr) -> north hub,0,29,11.79,high
https://zqremovalsadelaide.com.au/removalists-morphett-vale/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (28 impr) -> south hub,1,28,26.68,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/how-to-get-accurate-removalist-quotes-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,28,7.25,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/fixed-price-vs-hourly-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,27,72.78,high
https://zqremovalsadelaide.com.au/removalists-klemzig/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (26 impr) -> north hub,0,26,7.62,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/office-access-planning-adelaide-cbd/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Office cluster,0,26,8.23,high
https://zqremovalsadelaide.com.au/services/furniture-bulky-item-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/furniture-removalists-adelaide/,Furniture cluster,0,25,8.76,high
https://zqremovalsadelaide.com.au/removalists-st-peters/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (25 impr) -> unmapped hub,0,25,9.28,VERIFY-GEO
https://zqremovalsadelaide.com.au/no-limits-removalists-alternative-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low value (23 impr),0,23,5.87,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/packing-fragile-items-adelaide/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Packing cluster,0,23,12.74,high
https://zqremovalsadelaide.com.au/removalists-burnside/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (22 impr) -> unmapped hub,0,22,9.14,VERIFY-GEO
https://zqremovalsadelaide.com.au/adelaide-moving-guides/how-much-do-movers-cost-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,22,10.32,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/removalists-cost-marion/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,1,21,8.24,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-from-apartment-buildings-adelaide/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Apartment cluster,0,21,6.71,high
https://zqremovalsadelaide.com.au/interstate-removalists-vs-backloading-adelaide/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,20,7.35,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-house-adelaide-checklist/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-house-checklist-adelaide/,Checklist duplicates — 650-impr guide wins,0,20,9.7,high
https://zqremovalsadelaide.com.au/removalists-oaklands-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (19 impr) -> south hub,1,19,7.05,high
https://zqremovalsadelaide.com.au/moving-checklist-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-house-checklist-adelaide/,Checklist duplicates — 650-impr guide wins,0,19,9.68,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/how-long-moves-take-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (19 impr) — fold into hub or merge into a sibling,0,19,5.21,medium
https://zqremovalsadelaide.com.au/small-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Generic-synonym cluster,0,18,11.44,high
https://zqremovalsadelaide.com.au/last-minute-movers-adelaide/,301,https://zqremovalsadelaide.com.au/same-day-removalists-adelaide/,Urgency cluster,0,16,15.25,high
https://zqremovalsadelaide.com.au/removalists-newton/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (16 impr) -> north hub,0,16,20.94,high
https://zqremovalsadelaide.com.au/office-removals-port-adelaide/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,15,10.73,high
https://zqremovalsadelaide.com.au/removalists-hallett-cove/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (15 impr) -> south hub,0,15,20.0,high
https://zqremovalsadelaide.com.au/melbourne-to-adelaide-removalists/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,14,66.64,high
https://zqremovalsadelaide.com.au/removalists-grange/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (13 impr) -> unmapped hub,1,13,7.15,VERIFY-GEO
https://zqremovalsadelaide.com.au/office-removals-salisbury/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,13,6.08,high
https://zqremovalsadelaide.com.au/packing-services-unley-park/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,11,27.91,high
https://zqremovalsadelaide.com.au/removalists-medindie/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (10 impr) -> unmapped hub,0,10,13.2,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-glengowrie/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (10 impr) -> south hub,0,10,7.4,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/storage-planning-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (10 impr) — fold into hub or merge into a sibling,0,10,14.7,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/storage-unit-move-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (10 impr) — fold into hub or merge into a sibling,0,10,8.1,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-cost-adelaide-2026/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,10,9.0,high
https://zqremovalsadelaide.com.au/removalists-christies-beach/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (9 impr) -> south hub,1,9,7.89,high
https://zqremovalsadelaide.com.au/urgent-movers-adelaide/,301,https://zqremovalsadelaide.com.au/same-day-removalists-adelaide/,Urgency cluster,0,9,6.56,high
https://zqremovalsadelaide.com.au/apartment-removalists-henley-beach/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,9,31.67,high
https://zqremovalsadelaide.com.au/removalists-reynella/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (9 impr) -> south hub,0,9,7.44,high
https://zqremovalsadelaide.com.au/removalists-magill/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (9 impr) -> unmapped hub,0,9,8.78,VERIFY-GEO
https://zqremovalsadelaide.com.au/adelaide-moving-guides/best-time-to-book-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (9 impr) — fold into hub or merge into a sibling,0,9,6.67,medium
https://zqremovalsadelaide.com.au/removalists-glandore/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (8 impr) -> south hub,1,8,7.75,high
https://zqremovalsadelaide.com.au/apartment-removalists-prospect/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,8,10.75,high
https://zqremovalsadelaide.com.au/packing-services-queens-park/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,8,12.25,high
https://zqremovalsadelaide.com.au/removalists-somerton-park-west/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (8 impr) -> south hub,0,8,11.0,high
https://zqremovalsadelaide.com.au/removalists-trott-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (8 impr) -> south hub,0,8,13.38,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/removalists-cost-adelaide-cbd/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,8,5.5,high
https://zqremovalsadelaide.com.au/apartment-removalists-adelaide-cbd/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,7,31.57,high
https://zqremovalsadelaide.com.au/removalists-stepney/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (7 impr) -> unmapped hub,0,7,5.43,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-athelstone/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (7 impr) -> unmapped hub,0,7,6.57,VERIFY-GEO
https://zqremovalsadelaide.com.au/adelaide-moving-guides/interstate-moving-checklist-adelaide/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,7,13.0,high
https://zqremovalsadelaide.com.au/adelaide-to-western-sydney-removalists/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,6,77.33,high
https://zqremovalsadelaide.com.au/last-minute-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/same-day-removalists-adelaide/,Urgency cluster,0,6,5.83,high
https://zqremovalsadelaide.com.au/removalists-blakeview/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (6 impr) -> north hub,0,6,8.5,high
https://zqremovalsadelaide.com.au/removalists-north-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (6 impr) -> unmapped hub,0,6,7.5,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-henley-beach/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (6 impr) -> unmapped hub,0,6,8.67,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-semaphore/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (6 impr) -> unmapped hub,0,6,5.83,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-seaton/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (6 impr) -> unmapped hub,0,6,7.67,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-adelaide-parklands/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (6 impr) -> unmapped hub,0,6,8.83,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-clearview/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (6 impr) -> north hub,0,6,5.17,high
https://zqremovalsadelaide.com.au/removalists-woodville/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (6 impr) -> unmapped hub,0,6,9.67,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-golden-grove/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (6 impr) -> north hub,0,6,18.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/settlement-day-moving-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (6 impr) — fold into hub or merge into a sibling,0,6,8.67,medium
https://zqremovalsadelaide.com.au/removalists-parafield-gardens/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (5 impr) -> north hub,0,5,9.4,high
https://zqremovalsadelaide.com.au/removalists-west-lakes/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (5 impr) -> unmapped hub,0,5,46.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-windsor-gardens/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (5 impr) -> north hub,0,5,8.4,high
https://zqremovalsadelaide.com.au/removalists-urrbrae/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (5 impr) -> south hub,0,5,29.0,high
https://zqremovalsadelaide.com.au/removalists-clarence-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (5 impr) -> south hub,0,5,5.4,high
https://zqremovalsadelaide.com.au/removalists-colonel-light-gardens/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (5 impr) -> south hub,0,5,4.4,high
https://zqremovalsadelaide.com.au/moving-from-port-adelaide-to-west-lakes/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,5,14.8,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/weekend-vs-weekday-moving-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (5 impr) — fold into hub or merge into a sibling,0,5,7.4,medium
https://zqremovalsadelaide.com.au/removalists-seacliff/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (4 impr) -> south hub,0,4,4.0,high
https://zqremovalsadelaide.com.au/removalists-port-noarlunga/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (4 impr) -> south hub,0,4,9.25,high
https://zqremovalsadelaide.com.au/removalists-edwardstown/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (4 impr) -> south hub,0,4,7.25,high
https://zqremovalsadelaide.com.au/removalists-northfield/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (4 impr) -> north hub,0,4,10.0,high
https://zqremovalsadelaide.com.au/removalists-victor-harbor/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (4 impr) -> unmapped hub,0,4,5.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-bridgewater/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-hills/,Low-value suburb page (4 impr) -> hills hub,0,4,8.25,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/downsizing-move-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (4 impr) — fold into hub or merge into a sibling,0,4,27.0,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-with-stairs-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (3 impr) — fold into hub or merge into a sibling,1,3,4.0,medium
https://zqremovalsadelaide.com.au/packing-services-adelaide-cbd/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,3,5.33,high
https://zqremovalsadelaide.com.au/apartment-removalists-north-adelaide/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,3,34.67,high
https://zqremovalsadelaide.com.au/sydney-to-adelaide-removalists/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,3,79.67,high
https://zqremovalsadelaide.com.au/removalists-seaford/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (3 impr) -> south hub,0,3,13.67,high
https://zqremovalsadelaide.com.au/removalists-kensington-gardens/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (3 impr) -> unmapped hub,0,3,8.33,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-kilburn/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (3 impr) -> north hub,0,3,7.67,high
https://zqremovalsadelaide.com.au/removalists-west-beach/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (3 impr) -> unmapped hub,0,3,9.33,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-henley-beach-south/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (3 impr) -> unmapped hub,0,3,10.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-albert-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (3 impr) -> south hub,0,3,25.33,high
https://zqremovalsadelaide.com.au/removalists-dudley-park/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (3 impr) -> north hub,0,3,50.0,high
https://zqremovalsadelaide.com.au/removalists-tea-tree-gully/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (3 impr) -> north hub,0,3,9.33,high
https://zqremovalsadelaide.com.au/removalists-mount-barker/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-hills/,Low-value suburb page (3 impr) -> hills hub,0,3,20.33,high
https://zqremovalsadelaide.com.au/moving-from-marion-to-noarlunga/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,3,8.67,high
https://zqremovalsadelaide.com.au/moving-from-prospect-to-mawson-lakes/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,3,8.67,high
https://zqremovalsadelaide.com.au/moving-from-modbury-to-salisbury/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,3,33.67,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/apartment-moving-tips-adelaide/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Apartment cluster,0,3,7.67,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/suburb-move-preparation-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (3 impr) — fold into hub or merge into a sibling,0,3,9.0,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/last-minute-movers-adelaide-guide/,301,https://zqremovalsadelaide.com.au/same-day-removalists-adelaide/,Urgency cluster,0,3,6.33,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-heavy-items-adelaide-guide/,301,https://zqremovalsadelaide.com.au/furniture-removalists-adelaide/,Furniture cluster,0,3,11.33,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-fragile-items-adelaide/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Packing cluster,0,3,4.67,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/how-to-prepare-furniture-for-moving/,301,https://zqremovalsadelaide.com.au/furniture-removalists-adelaide/,Furniture cluster,0,3,9.0,high
https://zqremovalsadelaide.com.au/office-removals-edwardstown/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,2,7.5,high
https://zqremovalsadelaide.com.au/removalists-elizabeth-downs/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (2 impr) -> north hub,0,2,14.5,high
https://zqremovalsadelaide.com.au/removalists-elizabeth-vale/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (2 impr) -> north hub,0,2,14.5,high
https://zqremovalsadelaide.com.au/removalists-campbelltown/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,5.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-blackwood/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-hills/,Low-value suburb page (2 impr) -> hills hub,0,2,8.5,high
https://zqremovalsadelaide.com.au/removalists-findon/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,6.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-walkerville/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,6.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-west-croydon/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,2.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-mitcham/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (2 impr) -> south hub,0,2,13.0,high
https://zqremovalsadelaide.com.au/removalists-mile-end/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,9.5,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-rosemont/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,8.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-west-terrace/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,6.5,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-moana/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (2 impr) -> south hub,0,2,6.0,high
https://zqremovalsadelaide.com.au/removalists-coromandel-valley/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-hills/,Low-value suburb page (2 impr) -> hills hub,0,2,3.0,high
https://zqremovalsadelaide.com.au/removalists-ridgehaven/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (2 impr) -> north hub,0,2,5.0,high
https://zqremovalsadelaide.com.au/removalists-seaton-park/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,22.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-rosewater/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (2 impr) -> unmapped hub,0,2,5.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/moving-from-adelaide-cbd-to-salisbury/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,2,3.5,high
